0,0,zw,6,0,1253
0,1,tr,4,0,641
0,2,zw,3,0,558
0,3,zw,2,0,754
0,4,zw,7,0,469
0,5,tr,1,0,786
0,6,tr,5,0,714
0,7,tr,7,0,668
0,8,zw,1,0,666
0,9,zw,7,0,698
0,10,zw,4,0,561
0,11,tr,3,0,758
0,12,zw,0,0,518
0,13,tr,3,0,460
0,14,tr,6,0,572
0,15,tr,5,0,518
0,16,zw,7,0,739
0,17,zw,0,0,517
0,18,zw,2,0,492
0,19,tr,4,0,639
1,0,cg,0,0,986
1,1,bcg,1,0,780
1,2,bcg,2,1,1216
1,3,bcg,0,0,822
1,4,cg,1,0,655
1,5,bcg,0,1,1089
1,6,cg,3,0,993
1,7,bcg,1,1,908
1,8,bcg,3,0,605
1,9,cg,2,0,897
1,10,cg,4,0,1010
1,11,cg,0,1,810
1,12,cg,5,0,539
1,13,bcg,0,1,1927
1,14,bcg,5,0,657
1,15,bcg,4,0,946
1,16,cg,0,0,653
1,17,cg,5,1,983
1,18,cg,3,0,1582
1,19,bcg,5,0,825
2,0,tr,3,1,1408
2,1,bcg,2,1,893
2,2,zw,2,0,546
2,3,cg,5,0,751
2,4,tr,3,1,1472
2,5,cg,4,0,853
2,6,zw,0,0,569
2,7,cg,5,0,2767
2,8,zw,6,0,2775
2,9,bcg,0,1,1610
2,10,tr,0,0,966
2,11,bcg,6,1,854
2,12,zw,2,0,999
2,13,cg,3,0,644
2,14,zw,4,1,1152
2,15,cg,2,1,1807
2,16,tr,3,0,876
2,17,cg,6,0,1275
2,18,tr,2,0,774
2,19,cg,2,0,727
3,0,tr,5,0,952
3,1,bcg,6,0,685
3,2,zw,2,0,488
3,3,cg,2,0,524
3,4,zw,5,0,618
3,5,cg,6,0,603
3,6,zw,7,0,522
3,7,cg,3,0,537
3,8,zw,4,0,514
3,9,bcg,5,0,1389
3,10,tr,5,0,641
3,11,cg,4,0,625
3,12,zw,4,0,557
3,13,cg,5,0,754
3,14,zw,1,0,605
3,15,cg,1,0,656
3,16,tr,0,0,1099
3,17,cg,0,0,1068
3,18,zw,5,0,162
3,19,bcg,3,0,1643
4,0,zw,6,0,1029
4,1,tr,4,0,892
4,2,tr,5,0,680
4,3,zw,2,0,781
4,4,zw,0,0,1200
4,5,tr,7,0,709
4,6,zw,1,0,769
4,7,zw,6,0,1115
4,8,tr,5,1,1489
4,9,zw,0,0,655
4,10,zw,1,0,1005
4,11,zw,7,0,544
4,12,zw,0,0,477
4,13,tr,1,0,577
4,14,tr,4,0,582
4,15,tr,7,0,667
4,16,zw,6,1,851
4,17,zw,7,0,647
4,18,zw,3,1,1015
4,19,tr,0,0,775
5,0,tr,0,0,1011
5,1,bcg,1,0,769
5,2,tr,4,0,1218
5,3,bcg,5,2,1617
5,4,zw,6,0,1069
5,5,bcg,6,0,654
5,6,zw,4,0,701
5,7,cg,4,0,533
5,8,tr,3,0,438
5,9,bcg,6,1,956
5,10,zw,5,0,593
5,11,cg,5,0,774
5,12,tr,3,0,829
5,13,cg,3,0,679
5,14,tr,6,0,853
5,15,cg,1,1,1284
5,16,zw,5,0,628
5,17,cg,4,0,649
5,18,zw,2,0,794
5,19,bcg,1,1,1013
6,0,tr,2,0,879
6,1,cg,3,0,700
6,2,tr,6,0,1204
6,3,bcg,5,0,233
6,4,zw,4,0,939
6,5,bcg,1,0,1729
6,6,tr,3,0,696
6,7,cg,5,0,659
6,8,zw,2,0,1270
6,9,cg,0,0,1236
6,10,zw,6,0,726
6,11,cg,4,0,780
6,12,zw,0,0,1280
6,13,cg,1,0,870
6,14,tr,4,0,1033
6,15,bcg,5,1,1197
6,16,zw,3,0,616
6,17,bcg,0,0,658
6,18,zw,7,0,696
6,19,bcg,5,0,685
