0,0,zw,7,0,994
0,1,zw,2,0,1023
0,2,tr,1,0,747
0,3,tr,3,1,1348
0,4,zw,2,0,716
0,5,zw,6,0,701
0,6,tr,3,0,1015
0,7,zw,5,0,1013
0,8,tr,7,0,730
0,9,zw,4,0,711
0,10,zw,5,1,586
0,11,tr,7,0,599
0,12,zw,4,0,533
0,13,tr,7,1,1539
0,14,tr,4,0,784
0,15,tr,5,0,644
0,16,tr,7,0,602
0,17,tr,5,0,523
0,18,tr,2,1,846
0,19,zw,1,0,504
1,0,bcg,1,1,1564
1,1,cg,3,1,938
1,2,bcg,5,0,1139
1,3,bcg,4,1,965
1,4,cg,3,0,665
1,5,bcg,5,0,812
1,6,cg,0,0,636
1,7,cg,4,0,1078
1,8,bcg,0,0,641
1,9,cg,5,0,650
1,10,bcg,6,0,968
1,11,bcg,5,0,909
1,12,cg,2,0,968
1,13,cg,5,0,693
1,14,bcg,6,1,1508
1,15,cg,5,0,613
1,16,bcg,1,2,1219
1,17,bcg,3,1,2149
1,18,cg,4,0,810
1,19,cg,1,0,965
2,0,tr,2,0,1165
2,1,bcg,4,0,631
2,2,zw,7,0,496
2,3,cg,3,0,528
2,4,zw,1,0,535
2,5,bcg,1,0,613
2,6,tr,0,0,662
2,7,bcg,3,0,770
2,8,tr,1,0,549
2,9,cg,6,0,816
2,10,tr,6,0,697
2,11,cg,2,0,1024
2,12,zw,1,0,713
2,13,cg,4,0,1001
2,14,zw,2,0,721
2,15,cg,1,0,1100
2,16,tr,6,0,896
2,17,cg,2,0,870
2,18,tr,7,0,712
2,19,cg,0,0,809
3,0,tr,0,0,811
3,1,cg,5,0,590
3,2,zw,3,1,1250
3,3,cg,0,1,1618
3,4,zw,2,0,739
3,5,cg,1,0,891
3,6,zw,4,0,1084
3,7,cg,6,0,825
3,8,tr,7,0,713
3,9,bcg,2,0,743
3,10,zw,0,0,790
3,11,bcg,1,1,1076
3,12,zw,4,0,672
3,13,cg,0,0,885
3,14,zw,1,0,680
3,15,bcg,5,0,626
3,16,zw,2,0,831
3,17,bcg,2,1,1182
3,18,tr,5,0,722
3,19,bcg,0,1,1141
4,0,tr,2,0,587
4,1,zw,5,0,767
4,2,tr,6,0,550
4,3,tr,2,1,1217
4,4,zw,3,0,598
4,5,tr,6,0,963
4,6,zw,5,0,822
4,7,zw,2,0,695
4,8,tr,7,1,1198
4,9,zw,5,1,1027
4,10,zw,4,0,916
4,11,zw,6,0,936
4,12,tr,3,0,628
4,13,zw,5,0,608
4,14,zw,7,0,768
4,15,tr,4,0,747
4,16,zw,7,0,584
4,17,tr,3,0,706
4,18,zw,2,0,820
4,19,zw,1,0,613
5,0,zw,4,0,1287
5,1,bcg,0,0,2778
5,2,tr,0,0,825
5,3,cg,6,0,735
5,4,tr,5,0,1356
5,5,cg,5,0,653
5,6,zw,1,0,1075
5,7,bcg,4,0,937
5,8,tr,6,0,968
5,9,bcg,3,0,880
5,10,tr,1,0,775
5,11,bcg,0,1,1118
5,12,tr,3,0,832
5,13,cg,2,0,895
5,14,tr,4,0,1188
5,15,cg,6,0,972
5,16,zw,5,0,837
5,17,cg,3,0,775
5,18,tr,1,0,956
5,19,cg,4,0,761
6,0,tr,2,0,963
6,1,cg,1,0,824
6,2,zw,3,0,763
6,3,cg,4,0,623
6,4,tr,6,0,626
6,5,cg,5,0,962
6,6,tr,4,0,673
6,7,bcg,6,0,707
6,8,tr,3,0,713
6,9,cg,0,0,1003
6,10,tr,4,0,728
6,11,bcg,5,0,873
6,12,tr,1,0,681
6,13,cg,1,0,583
6,14,tr,7,0,662
6,15,bcg,3,0,1030
6,16,tr,6,0,1345
6,17,bcg,0,0,902
6,18,tr,2,0,837
6,19,cg,3,0,1650
