0,0,F,7,0,1790
0,1,M,6,0,912
0,2,F,3,0,688
0,3,F,5,0,696
0,4,F,6,0,719
0,5,M,0,0,536
0,6,M,1,0,656
0,7,F,6,0,481
0,8,F,4,0,887
0,9,F,5,0,808
0,10,F,6,0,648
0,11,M,3,0,649
0,12,M,2,1,871
0,13,F,0,0,558
0,14,F,5,1,816
0,15,F,1,1,752
0,16,M,2,1,849
0,17,F,7,0,1224
0,18,F,2,0,679
0,19,M,6,0,616
1,0,S,3,1,1791
1,1,L,6,0,631
1,2,L,5,0,769
1,3,S,6,0,655
1,4,S,5,0,743
1,5,L,6,0,680
1,6,S,3,0,647
1,7,S,1,0,679
1,8,S,3,0,608
1,9,S,5,0,552
1,10,S,0,0,711
1,11,L,6,0,664
1,12,L,0,0,968
1,13,L,6,0,767
1,14,S,1,0,705
1,15,L,0,0,2568
1,16,L,2,0,687
1,17,S,3,0,857
1,18,S,1,0,1039
1,19,L,2,0,767
2,0,M,4,1,1382
2,1,L,3,0,848
2,2,M,3,0,647
2,3,S,5,0,664
2,4,M,6,0,600
2,5,S,4,0,759
2,6,M,5,0,647
2,7,L,0,0,824
2,8,M,3,0,647
2,9,L,5,0,1192
2,10,M,1,0,680
2,11,L,0,0,1239
2,12,M,0,0,599
2,13,L,1,0,1200
2,14,M,3,0,943
2,15,S,3,0,959
2,16,F,1,0,735
2,17,S,6,0,704
2,18,F,4,0,1031
2,19,S,3,1,2599
2,20,M,1,0,576
2,21,L,0,0,1353
2,22,F,6,0,775
2,23,L,4,0,784
2,24,F,1,0,719
2,25,L,5,0,857
2,26,M,2,0,600
2,27,L,6,0,718
2,28,F,0,0,945
2,29,S,2,0,2417
2,30,F,7,0,1447
2,31,S,3,1,1607
2,32,F,6,0,655
2,33,S,5,0,713
2,34,M,4,0,832
2,35,S,0,0,1896
2,36,F,1,0,799
2,37,S,2,0,4049
2,38,F,2,0,775
2,39,S,5,0,696
3,0,M,2,0,1063
3,1,L,6,0,775
3,2,F,6,0,944
3,3,S,1,0,744
3,4,F,7,0,992
3,5,L,3,0,3216
3,6,F,3,0,736
3,7,L,5,0,2767
3,8,M,6,0,664
3,9,S,6,0,3040
3,10,M,0,0,576
3,11,S,3,0,768
3,12,F,2,0,887
3,13,S,6,0,2578
3,14,F,4,0,598
3,15,L,0,0,1303
3,16,M,2,0,711
3,17,S,1,0,666
3,18,M,4,0,727
3,19,L,3,0,688
3,20,F,3,0,631
3,21,L,6,0,783
3,22,F,0,0,544
3,23,S,1,0,904
3,24,M,5,0,1375
3,25,S,2,0,2487
3,26,M,7,0,679
3,27,L,0,0,1513
3,28,F,1,0,584
3,29,S,5,0,919
3,30,F,3,0,567
3,31,S,4,1,4456
3,32,F,5,0,688
3,33,L,2,0,1112
3,34,M,3,0,583
3,35,S,4,0,879
3,36,M,6,0,647
3,37,S,3,0,1465
3,38,M,1,0,543
3,39,S,4,0,752
4,0,M,2,0,1272
4,1,F,6,0,640
4,2,M,7,0,3745
4,3,M,1,0,1023
4,4,M,7,0,688
4,5,M,1,0,680
4,6,M,6,0,575
4,7,F,7,0,705
4,8,F,3,0,1912
4,9,M,4,0,607
4,10,M,3,0,976
4,11,F,6,1,1345
4,12,F,3,0,760
4,13,M,2,0,824
4,14,M,6,0,840
4,15,F,7,0,1632
4,16,M,6,0,935
4,17,F,3,0,944
4,18,F,7,0,888
4,19,F,4,0,736
5,0,M,3,0,1039
5,1,L,3,0,1704
5,2,F,4,0,2111
5,3,S,1,1,3127
5,4,F,2,0,1505
5,5,S,2,1,6001
5,6,F,4,0,1256
5,7,S,1,1,2568
5,8,F,3,0,1976
5,9,L,0,0,5321
5,10,M,2,0,759
5,11,L,4,1,1240
5,12,F,1,0,936
5,13,L,1,0,1033
5,14,F,7,0,1952
5,15,L,5,0,1087
5,16,F,3,0,1064
5,17,S,4,0,2818
5,18,M,0,0,278
5,19,L,0,0,2057
5,20,F,4,0,760
5,21,S,4,0,992
5,22,M,2,0,632
5,23,S,3,0,1112
5,24,F,1,0,1016
5,25,S,1,1,1368
5,26,M,6,0,872
5,27,L,4,0,1144
5,28,M,7,0,856
5,29,S,1,0,783
5,30,F,4,0,1184
5,31,S,0,0,3008
5,32,M,0,0,752
5,33,L,1,0,1912
5,34,M,1,0,832
5,35,S,4,0,1360
5,36,F,3,0,1248
5,37,L,5,0,1511
5,38,M,0,0,1063
5,39,S,3,0,1367
6,0,M,0,0,1359
6,1,L,5,0,1760
6,2,M,3,0,872
6,3,L,2,0,847
6,4,M,5,0,848
6,5,S,3,0,951
6,6,F,0,0,792
6,7,S,1,0,1321
6,8,M,7,0,1023
6,9,L,5,1,1784
6,10,M,4,0,872
6,11,L,1,0,6601
6,12,M,1,0,735
6,13,S,6,0,927
6,14,F,7,0,664
6,15,L,1,0,752
6,16,F,3,0,936
6,17,S,0,0,1263
6,18,M,1,0,688
6,19,L,2,0,1536
6,20,F,4,0,1007
6,21,L,3,0,1112
6,22,F,1,0,1048
6,23,L,1,0,2031
6,24,F,5,0,831
6,25,S,2,1,3497
6,26,M,2,0,735
6,27,S,0,0,1129
6,28,M,1,0,783
6,29,L,6,0,945
6,30,M,6,0,784
6,31,L,1,0,1415
6,32,F,5,0,783
6,33,L,2,0,968
6,34,F,2,0,856
6,35,L,5,0,1287
6,36,M,1,1,1199
6,37,S,0,0,2127
6,38,F,4,0,1056
6,39,S,2,0,1033
